Language_ID,Language_Name,ISO_Code,Family_ID,Genus_ID,Status,Macroarea,Latitude,Longitude,Countrycodes
jeri1242,Jeli,,59,107,severely endangered,Africa,9.3957,-5.66717,CI
jeme1245,Jemez,tow,149,306,vulnerable,North America,35.5994,-106.766,US
sheh1240,Jibbali,shv,2,4,unknown,Eurasia,17.29154,53.99526,OM
jino1236,Jino,jiy,18,20,unknown,Eurasia,22.0,101.0,CN
shua1257,Jivaro,jiv,20,22,definitely endangered,South America,-3.45136,-78.1892,EC
luwo1239,Luwo,lwo,16,18,safe,Africa,7.35089,28.1378,SD
jurm1239,Jur Mödö,bex,30,102,unknown,Africa,6.03321,29.974,SD
jams1239,Jamsay,djm,114,226,unknown,Africa,14.1794,-2.57999,ML
kach1280,Jingpho,kac,18,307,unknown,Eurasia,25.4634,97.3278,MM
talo1250,Jomang,tlo,150,308,critically endangered,Africa,10.6453,30.4815,SD
nucl1643,Japanese,jpn,151,309,unknown,Eurasia,35.0,135.0,JP
japr1238,Japreria,jru,33,45,vulnerable,South America,10.5523,-72.7101,VR
juru1256,Juruna,jur,14,16,vulnerable,South America,-10.9354,-53.3472,BR
jara1245,Jarawa (in Andamans),anq,152,310,safe,Eurasia,11.6089,92.658,IN
tase1235,Jugli,nst,18,184,unknown,Eurasia,27.2572,96.3855,IN
juho1239,Ju|'hoan,ktz,141,311,unknown,Africa,-19.688,20.7673,BW AO NA
juku1254,Jukun,jbu,4,135,unknown,Africa,7.20236,10.2576,NG
juma1249,Júma,jua,14,16,critically endangered,South America,-7.27501,-64.0998,BR
juan1238,Juang,jun,67,129,definitely endangered,Eurasia,21.2606,85.5845,IN
jurc1239,Jurchen,juc,51,251,extinct,Eurasia,44.412626,126.866803,CN
kara1500,Karajá,kpj,48,312,definitely endangered,South America,-11.1881,-50.3492,BR
karo1305,Karó (Arára),arr,14,313,vulnerable,South America,-10.3342,-61.5691,BR
kaba1278,Kabardian,kbd,6,7,vulnerable,Eurasia,43.5082,43.3918,RU
kach1279,Kachari,xac,18,153,definitely endangered,Eurasia,26.6882,92.317,IN
katc1249,Kadugli,xtc,153,314,unknown,Africa,10.8423,29.4914,SD
kaki1249,Kaki Ae,tbd,154,315,vulnerable,Papunesia,-7.9946,145.816,PG
kome1238,Kayu Agung,kge,12,316,safe,Papunesia,-3.79215,105.107,ID
kaia1245,Kaian,kct,92,317,safe,Papunesia,-4.06543,144.756,PG
kaur1271,Kaure,bpp,155,318,safe,Papunesia,-3.39188,140.14,ID
kama1370,Kamano-Kafe,kbq,25,28,safe,Papunesia,-6.25829,145.728,PG
kala1373,Kalami,gwc,24,84,unknown,Eurasia,35.5303,72.5738,PK
kamb1299,Kambera,xbr,12,49,unknown,Papunesia,-9.88447,120.235,ID
khan1278,Kana,ogo,4,29,unknown,Africa,4.70908,7.44363,NG
kara1487,Karao,kyj,12,139,safe,Papunesia,16.5655,120.956,PH
kela1255,Kela (Apoze),kcl,12,25,safe,Papunesia,-7.47103,147.173,PG
kaur1267,Kaurna,,8,9,extinct,Australia,-34.34966141,138.4800794,AU
kara1482,Kara (in Central African Republic),kah,30,102,safe,Africa,9.99526,22.9947,CF
kash1277,Kashmiri,kas,24,84,unknown,Eurasia,34.166825,74.330455,PK IN
kate1253,Kâte,kmg,25,144,unknown,Papunesia,-6.4795,147.757,PG
kaul1240,Kaulong,pss,12,25,unknown,Papunesia,-6.08192,149.696,PG
kaiw1246,Kaiwá,kgk,14,16,unknown,South America,-24.589,-54.6815,PY BR
kaya1319,Kayardild,gyd,156,319,critically endangered,Australia,-17.0695,139.489,AU
kaza1248,Kazakh,kaz,51,83,unknown,Eurasia,41.8729,65.7709,KZ
kamb1297,Kamba,kam,4,31,unknown,Africa,-1.60827,37.9532,KE
inpu1234,Kabui,nkf,18,33,vulnerable,Eurasia,24.8761,93.8096,IN
kaby1243,Kabyle,kab,2,113,unknown,Africa,36.4103,4.76137,DZ
apma1241,Kambot,kbx,92,320,safe,Papunesia,-4.35147,144.085,PG
bara1370,Kayan (Baram),kys,12,118,unknown,Papunesia,3.51211,114.482,MY
kaba1276,Kabatei,xkp,24,138,unknown,Eurasia,37.0529,49.7603,IR
kane1243,Kanembu,kbl,157,321,unknown,Africa,13.8749,14.8437,NG NE TD
bwek1238,Karen (Bwe),bwe,18,322,safe,Eurasia,18.9796,96.9936,MM
kabi1261,Kabiyé,kbp,4,143,unknown,Africa,8.96816,0.495023,TG
koyr1240,Koyra Chiini,khq,158,323,unknown,Africa,16.192,-3.73962,ML
kond1295,Konda,kfc,61,273,unknown,Eurasia,18.26754,82.93402,IN
kari1317,Karipuna do Guapore,kuq,38,55,definitely endangered,South America,-10.2006,-64.2807,BR
kadi1248,Kadiwéu,kbc,5,324,definitely endangered,South America,-19.7222,-57.582,BR
coas1294,Kadazan,kzj,12,118,safe,Papunesia,5.77065,116.063,MY
qanj1241,Kanjobal (Eastern),kjb,15,17,safe,North America,15.6846,-91.3043,GT
keda1252,Kedang,ksx,12,49,safe,Papunesia,-8.23039,123.77,ID
kafa1242,Kefa,kbr,2,2,unknown,Africa,7.34022,36.1718,ET
keii1239,Kei,kei,12,49,unknown,Papunesia,-5.63948,133.02,ID
kekc1242,K'ekchí,kek,15,17,vulnerable,North America,15.3788,-89.2452,GT
kele1258,Kele,sbc,12,25,safe,Papunesia,-2.09163,147.064,PG
qima1242,Kemant,ahg,2,95,unknown,Africa,12.8119,37.0542,ET
keng1240,Kenga,kyq,30,102,unknown,Africa,11.6816,18.1464,TD
keoo1238,Ke'o,xxk,12,49,safe,Papunesia,-8.8704,121.256,ID
kera1255,Kera,ker,2,130,safe,Africa,9.88165,15.1419,TD
kett1243,Ket,ket,159,325,severely endangered,Eurasia,63.7551,87.5466,RU
kewa1250,Kewa,kjs,25,244,unknown,Papunesia,-6.5,143.833333333,PG
koro1298,Koromfe,kfz,4,143,unknown,Africa,14.046,-1.96187,BF ML
kirg1245,Kirghiz (Fu-Yu),kir,51,83,unknown,Eurasia,42.0,74.0,CN
nucl1379,Kinga,zga,4,31,safe,Africa,-9.35868,34.2321,TZ
wame1240,Konyagi,cou,4,122,safe,Africa,12.5421,-13.177,ML GN
umbu1258,Umbu Ungu,ubu,25,217,unknown,Papunesia,-5.9513,143.97,PG
kago1247,Kagoma,kdm,4,135,safe,Africa,9.22607,8.18694,NG
kagu1239,Kagulu,kki,4,31,unknown,Africa,-6.38204,37.0534,TZ
kalk1246,Kalkatungu,ktg,8,35,extinct,Australia,-21.0,139.5,AU
kyer1238,Kyirong,kgy,18,56,safe,Eurasia,28.2922,85.4257,CN
halh1238,Khalkha,khk,51,109,unknown,Eurasia,48.324,106.289,MN
kham1282,Kham (Dege),khg,18,56,unknown,Eurasia,31.9313,91.7062,CN
khal1275,Khaling,klr,18,88,definitely endangered,Eurasia,27.3912,87.5053,IN CN NP
khin1240,Khinalug,kjj,26,32,severely endangered,Eurasia,41.1801,48.0571,AZ
khak1248,Khakas,kjh,51,83,unknown,Eurasia,50.7393,107.169,RU
turk1303,Khalaj,klj,51,83,vulnerable,Eurasia,34.4224,50.3222,IR
cent1989,Khmer,khm,67,326,unknown,Eurasia,12.0515,105.015,KH
khun1259,Khün,kkh,117,233,safe,Eurasia,19.6062,99.3363,MM
nama1264,Khoekhoe,naq,46,70,unknown,Africa,-25.0747,17.9767,
khar1287,Kharia,khr,67,129,unknown,Eurasia,22.3571,84.3922,IN
khas1269,Khasi,kha,67,327,unknown,Eurasia,24.977,91.9998,IN
khum1248,Khumi,cnk,18,33,unknown,Eurasia,22.87125,92.9894633333,MM
khva1239,Khvarshi,khv,26,74,unknown,Eurasia,42.2743,45.9977,RU
khow1242,Khowar,khw,24,84,unknown,Eurasia,36.0,72.0,PK
kick1244,Kickapoo,kic,11,13,severely endangered,North America,41.655145,-89.03034,US
kire1240,Kire,geb,92,328,safe,Papunesia,-4.25927,144.711,PG
kitj1240,Kitja,gia,160,329,severely endangered,Australia,-17.5758,127.392,AU
kiku1240,Kikuyu,kik,4,31,unknown,Africa,-0.29005,36.719,KE
luba1250,Kiluba,lub,4,31,safe,Africa,-8.2816,25.8918,CD
kima1246,Kimaghama,kig,161,330,safe,Papunesia,-8.01899,138.355,ID
kiny1244,Kinyarwanda,kin,4,31,unknown,Africa,-1.56771,29.6441,RW
kiow1266,Kiowa,kio,149,306,severely endangered,North America,34.9403,-98.9042,US
kalm1243,Kalmyk (Issyk-Kul),xal,51,109,unknown,Eurasia,46.566667,45.316667,KG
cerm1238,Kirma,cme,4,143,unknown,Africa,10.1245,-4.94917,BF
kiss1245,Kisi,kss,4,127,unknown,Africa,8.83333333333,-10.1666666667,SL GN LR
kits1249,Kitsai,kii,32,44,extinct,North America,31.83,-96.5,US
kuii1253,Kui (in Indonesia),kvd,10,12,unknown,Papunesia,-8.38204,124.791,ID
sout2949,Kiwai,kjd,162,331,unknown,Papunesia,-8.64889,143.244,PG
kore1283,Koreguaje,coe,74,149,definitely endangered,South America,0.92316,-75.3475,CO
nort2641,Kurmanji,kmr,24,138,unknown,Eurasia,37.0,43.0,TR
kunj1245,Kunjen,kjn,8,35,unknown,Australia,-16.6807,143.53,AU
coas1295,Konjo,kjc,12,87,unknown,Papunesia,-5.41532,120.304,ID
koor1239,Koorete,kqy,2,259,safe,Africa,5.80545,37.8679,ET
konk1269,Konkomba,xon,4,143,unknown,Africa,9.82224,0.2783,TG GH
beng1239,Kata Kolok,bqy,21,23,safe,Papunesia,-8.383,115.098,ID
konk1267,Konkani,knn,24,84,unknown,Eurasia,19.2414,73.9166,IN
kura1250,Koranko,knk,59,107,unknown,Africa,9.49325,-10.6122,SL GN
kara1467,Karakalpak,kaa,51,83,unknown,Eurasia,39.98,63.3223,UZ
kuik1246,Kuikúro,kui,33,45,vulnerable,South America,-12.3035,-53.2261,BR
kiri1256,Kirikiri,kiy,118,234,unknown,Papunesia,-3.18494,137.282,ID
koko1269,Kokota,kkk,12,25,vulnerable,Papunesia,-8.16481,159.191,SB
kork1243,Korku,kfq,67,129,unknown,Eurasia,21.8358,77.5541,IN
lusi1240,Lusi,khl,12,25,safe,Papunesia,-5.55033,149.148,PG
kara1289,Karankawa,zkk,163,332,extinct,North America,28.9082,-96.4856,US
kank1243,Kankanay,kne,12,139,unknown,Papunesia,16.8548,120.689,PH
kukn1238,Kokni,kex,24,84,safe,Eurasia,20.5657,73.5713,IN
klao1243,Klao,klu,4,41,unknown,Africa,6.87233,-10.9214,LR
huba1236,Kilba,hbb,2,108,safe,Africa,10.3544,13.139,NG
kulu1253,Kulung,kle,18,88,unknown,Eurasia,27.1606,87.5717,NP
kala1372,Kalasha,kls,24,84,unknown,Eurasia,35.6415,71.6657,PK
ledo1238,Kaili,lew,12,123,unknown,Papunesia,-1.03033,120.132,ID
kuoo1238,Koh (Lakka),xuo,4,224,safe,Africa,7.97771,15.4843,TD CM
kalu1248,Kaluli,bco,119,239,unknown,Papunesia,-6.45932,142.788,PG
klam1254,Klamath,kla,97,333,extinct,North America,42.5861,-121.704,US
wers1238,Kolana,kvw,10,334,unknown,Papunesia,-8.33936,124.932,ID
kala1400,Kalapuya,kyl,164,335,extinct,North America,44.9861,-123.925,US
kala1397,Kalam,kmh,25,57,safe,Papunesia,-5.25216,144.585,PG
shah1254,Koluri,shm,24,138,definitely endangered,Eurasia,36.7581,50.2074,IR
kali1308,Kalispel,fla,60,202,unknown,North America,47.5825,-114.19,US
kela1258,Kelabit,kzi,12,118,unknown,Papunesia,3.31783,115.428,MY
kili1267,Kilivila,kij,12,25,unknown,Papunesia,-8.72574,151.072,PG
kili1268,Kiliwa,klb,17,179,critically endangered,North America,30.5471,-115.123,MX
kala1377,Kala Lagaw Ya,mwp,8,35,definitely endangered,Papunesia,-10.6748,142.196,AU
kala1384,Kalanga,kck,4,31,unknown,Africa,-21.2887,27.401,ZW BW
kama1373,Kamaiurá,kay,14,16,vulnerable,South America,-12.2661,-53.4651,BR
ndei1235,Kombai,tyn,25,38,unknown,Papunesia,-5.58333333333,140.0,ID
gama1251,Kham,kgj,18,88,unknown,Eurasia,28.411,82.6749,NP
kami1256,Kami,kcu,4,31,severely endangered,Africa,-6.71075,37.98,TZ
kara1483,Karimojong,kdj,16,18,unknown,Africa,2.45157,34.2761,UG
kuma1280,Kuman,kue,25,217,unknown,Papunesia,-5.90586,144.977,PG
moun1252,Koiali (Mountain),kpx,25,100,safe,Papunesia,-9.06973,147.384,PG
kuni1267,Kunimaipa,kup,25,336,unknown,Papunesia,-8.09371,146.908,PG
kamo1255,Kamoro,kgq,25,82,unknown,Papunesia,-4.30433,135.883,ID
kama1351,Kamass,xas,122,245,unknown,Eurasia,55.07,94.83,RU
kemt1242,Kemtuik,kmt,165,337,safe,Papunesia,-2.64894,140.372,ID
khmu1256,Khmu',kjg,67,338,unknown,Eurasia,20.2463,101.671,LA
kamu1258,Kamu,xmu,166,339,extinct,Australia,-13.5393,131.098,AU
kama1367,Kamasau,kms,1,340,unknown,Papunesia,-3.8503,143.842,PG
kari1311,Karitiâna,ktn,14,341,vulnerable,South America,-9.37937,-64.1522,BR
badi1247,Kanum (Bädi),khd,167,342,safe,Papunesia,-8.85301,140.753,ID
kuku1280,Kugu Nganhcara,uwa,8,35,safe,Australia,-14.0756,141.724,AU
nucl1305,Kannada,kan,61,115,unknown,Eurasia,13.5878,76.1198,IN
kain1272,Kaingang,kgp,48,75,unknown,South America,-27.7671,-52.5394,BR
konn1242,Konni,kma,4,143,vulnerable,Africa,10.2368,-1.54376,GH
dera1248,Kanakuru,kna,2,67,unknown,Africa,10.072,12.0256,NG
kuna1268,Kunama,kun,168,343,unknown,Africa,14.5879,37.5292,ER ET
kinn1249,Kinnauri,kfk,18,56,definitely endangered,Eurasia,31.3688,78.3148,IN
kano1245,Kanoê,,169,344,critically endangered,South America,-12.1789,-64.5812,BR
ngka1235,Kanum (Ngkâlmpw),kcd,167,342,safe,Papunesia,-8.87044,140.818,ID
krio1252,Kriol (Ngukurr),rop,21,34,safe,Australia,-18.135,137.669,AU
cent2050,Kanuri,knc,157,321,unknown,Africa,11.8863,16.3918,NE TD NG SD
rapo1238,Konua,kyx,170,345,safe,Papunesia,-5.78724,154.834,PG
nort2951,Konkow,mjd,97,346,critically endangered,North America,39.6721,-121.368,US
koas1236,Koasati,cku,7,8,definitely endangered,North America,30.4096,-92.709,US
kobo1249,Kobon,kpw,25,57,safe,Papunesia,-5.16446,144.46,PG
koda1255,Kodava,kfa,61,115,definitely endangered,Eurasia,12.2443,75.9161,IN
kweg1241,Koegu,xwg,16,140,unknown,Africa,5.40416,36.1702,ET
kohu1244,Kohumono,bcs,4,29,safe,Africa,5.92596,7.96202,NG
gras1249,Koiari,kbk,25,100,unknown,Papunesia,-9.51218,147.437,PG
kokb1239,Kokborok,trp,18,153,unknown,Eurasia,23.1916,91.4673,IN
kola1242,Kolami,nit,61,263,unknown,Eurasia,20.0,78.5,IN
komo1258,Komo,xom,171,347,unknown,Africa,8.94162,34.0939,SD ET
kola1285,Kola,kvv,12,49,safe,Papunesia,-5.48833,134.592,ID
komi1269,Komi-Permyak,koi,122,348,unknown,Eurasia,59.6602,54.7959,RU
kore1280,Korean,kor,172,349,unknown,Eurasia,37.5,128.0,KP KR
kosr1238,Kosraean,kos,12,25,unknown,Papunesia,5.31,162.98,FM
kota1263,Kota,kfe,61,115,critically endangered,Eurasia,11.4978,76.9387,IN
komc1235,Kom,bkm,4,31,safe,Africa,6.2596,10.3348,CM
winy1241,Ko (Winye),kst,4,143,safe,Africa,11.8239,-2.97518,BF
koya1251,Koya,kff,61,273,unknown,Eurasia,17.6772,81.2096,IN
kpan1246,Kpan,kpk,4,135,unknown,Africa,7.58343,10.1642,NG
libe1247,Kpelle,xpe,59,107,safe,Africa,6.92048,-9.96128,LR
pamp1243,Kapampangan,pam,12,350,safe,Papunesia,14.9603,120.502,PH
kapi1249,Kapingamarangi,kpg,12,25,severely endangered,Papunesia,1.039166,154.797223,FM
ikpo1238,Kposo,kpo,4,5,unknown,Africa,7.44776,0.83312,TG
east2341,Karen (Pwo),kjp,18,322,unknown,Eurasia,13.0,99.1666666667,MM CN
kren1239,Krenak,kqq,48,351,critically endangered,South America,-18.9988,-41.2299,BR
kara1486,Kara (in Papua New Guinea),leu,12,25,unknown,Papunesia,-2.81957,151.111,PG
gilb1244,Kiribati,gil,12,25,unknown,Papunesia,-1.34,176.44,KI
kara1465,Karachay-Balkar,krc,51,83,unknown,Eurasia,43.565,42.2606,RU
gbay1288,Kresh,krs,30,42,unknown,Africa,8.43391,25.5173,SD
kora1294,Korafe,kpr,25,132,safe,Papunesia,-9.07,149.267,PG
shon1251,Karanga,sna,4,31,unknown,Africa,-17.20849,29.75725,ZW
krah1246,Krahô,xra,48,75,vulnerable,South America,-8.01172,-47.5774,BR
kari1255,Kipea,kzw,173,352,unknown,South America,-9.84999,-36.3333,BR
kara1476,Karadjeri,gbd,8,116,unknown,Australia,-18.6771,122.334,AU
karo1304,Karok,kyh,174,353,severely endangered,North America,41.8228,-123.315,US
kare1335,Karelian,krl,122,249,unknown,Eurasia,65.1691,30.8655,RU
kara1464,Karaim,kdr,51,83,unknown,Eurasia,54.5534,25.1054,LT UA
kora1292,Korana,kqz,46,70,extinct,Africa,-30.4207,19.7711,ZA
kron1241,Krongo,kgo,153,314,definitely endangered,Africa,10.514,30.003,SD
kere1280,Kerek,krk,36,51,unknown,Eurasia,62.1777,175.07,RU
kair1263,Kairiru,kxa,12,25,safe,Papunesia,-3.34608,143.558,PG
kara1474,Karata,kpt,26,74,unknown,Eurasia,42.6501,46.3151,RU
koro1312,Korowai,khe,25,38,safe,Papunesia,-5.26952,140.047,ID
kory1246,Koryak,kpy,36,51,unknown,Eurasia,63.8977,166.695,RU
kryt1240,Kryz,kry,26,32,unknown,Eurasia,41.1811,48.1846,AZ
east1472,Keresan (Santa Ana),kee,19,21,unknown,North America,35.5216,-106.453,US
koyr1242,Koyraboro Senni,ses,158,323,safe,Africa,16.9634,-0.55187,ML NE
sgaw1245,Karen (Sgaw),ksw,18,322,unknown,Eurasia,17.9872,97.7126,MM
kash1280,Kashaya,kju,17,354,critically endangered,North America,38.5424,-123.08,US
puoc1238,Ksingmul,puo,67,338,safe,Eurasia,20.8862,103.931,VN LA
keny1241,Kenyan Sign Language,xki,21,23,safe,Africa,-1.00166,37.1995,KE
kase1253,Kasem,xsm,4,143,unknown,Africa,11.0824,-1.39076,BF
suoy1242,Kasong,,67,355,critically endangered,Eurasia,11.936,104.136,TH
kimm1246,Kosop,kia,4,224,unknown,Africa,9.79442,15.8936,TD
kisa1266,Kisar,kje,12,49,safe,Papunesia,-8.05122,127.18,ID
sout2778,Kisi (Southern),kss,4,127,unknown,Africa,8.32448,-10.3377,LR GN
kash1274,Kashubian,csb,24,141,unknown,Eurasia,54.2996,18.6163,PL
koit1244,Koita,kqi,25,100,unknown,Papunesia,-9.36877,147.079,PG
kitu1246,Kituba,ktu,21,34,unknown,Africa,-2.29601,17.1548,CD
kete1252,Kete,kcv,4,31,safe,Africa,-7.15104,22.9027,CD
gwic1235,Kutchin,gwi,27,37,severely endangered,North America,67.4307,-142.963,US CA
afad1236,Kotoko,aal,2,108,safe,Africa,11.3333333333,15.3333333333,CF
katl1237,Katla,kcr,150,356,unknown,Africa,11.80325,29.28254,SD
kete1254,Ketengban,xte,25,240,unknown,Papunesia,-4.50417,140.443,ID
kato1244,Kato,ktw,27,37,extinct,North America,39.7002,-123.432,US
mala1479,Ketapang,zlm,12,14,safe,Eurasia,1.85856,103.0,ID
kott1239,Kott,,159,325,extinct,Eurasia,55.0,94.0,RU
nucl1297,Katu,ktv,67,164,unknown,Eurasia,15.8333333333,107.583333333,VN LA
khan1273,Khanty,kca,122,287,unknown,Eurasia,62.4308,66.1218,RU
kati1270,Kati (in Afghanistan),bsh,24,357,unknown,Eurasia,35.4145,70.9826,AF PK
mand1415,Kunming,cmn,18,191,unknown,Eurasia,40.0209,116.228,CN
kuii1252,Kui (in India),kxu,61,273,unknown,Eurasia,19.2043,83.5859,IN
kuma1273,Kumauni,kfy,24,84,unknown,Eurasia,29.5622,80.0171,IN
bord1248,Kuna,kvn,65,358,severely endangered,South America,7.92993,-77.1664,CO PA
kuot1243,Kuot,kto,175,359,vulnerable,Papunesia,-3.06952,151.537,PG
kumy1244,Kumyk,kum,51,83,unknown,Eurasia,43.0,47.0,RU
kuru1302,Kurukh,kru,61,160,unknown,Eurasia,24.4644,86.4657,IN
kusu1250,Kusunda,kgg,176,360,safe,Eurasia,29.1766,80.6309,NP
kute1249,Kutenai,kut,177,361,severely endangered,North America,48.7892,-115.065,CA US
kuuk1238,Kuuku Ya'u,kuy,8,35,critically endangered,Australia,-12.4947,143.165,AU
kuvi1243,Kuvi,kxv,61,273,definitely endangered,Eurasia,18.8832,83.7552,IN
teng1267,Kutai,vkt,12,14,unknown,Papunesia,0.71803,117.645,ID
mati1250,Kulamanen,mbt,12,30,unknown,Papunesia,7.72124,125.16,PH
kwai1243,Kwaio,kwd,12,25,safe,Papunesia,-8.93744,160.965,SB
nucl1595,Kwerba,kwe,145,297,unknown,Papunesia,-2.2137,138.486,ID
west2635,Kanjobal (Western),knj,15,17,vulnerable,North America,15.5932,-91.8421,GT
kwak1269,Kwakw'ala,kwk,139,282,critically endangered,North America,50.9269,-127.308,CA
kwaa1269,Kwami,ksq,2,67,safe,Africa,10.4141,11.0192,NG
kwan1273,Kwangali,kwn,4,31,safe,Africa,-17.9026,19.256,NA AO
kwom1262,Kwoma,kmo,3,54,safe,Papunesia,-4.08721,142.664,PG
kwam1252,Kwamera,tnk,12,25,safe,Papunesia,-19.5954,169.442,VU
kawa1283,Kawaiisu,xaw,87,198,critically endangered,North America,36.0538,-118.679,US
nucl1593,Kwomtari,kwo,69,133,unknown,Papunesia,-3.50718,141.488,PG
sans1272,Iwoyo,kwy,4,31,safe,Africa,-5.33539,13.3587,AO
kwaz1243,Kwaza,,178,362,critically endangered,South America,-11.6667,-61.1833,BR
kxoe1243,Kxoe,xuu,46,70,unknown,Africa,-16.59051,22.599835,NA AO
kuku1273,Kuku-Yalanji,gvn,8,35,unknown,Australia,-16.0036,145.188,AU
keny1279,Kenyang,ken,4,31,unknown,Africa,5.58288,9.55918,CM
kyak1244,Kyaka,kyc,25,244,safe,Papunesia,-5.52462,144.119,PG
east2342,Kayah Li (Eastern),eky,18,322,safe,Eurasia,19.8939,98.3359,MM TH
nort2690,Krymchak,uzn,51,83,unknown,Eurasia,43.7489,59.231,UA
koyu1237,Koyukon,koy,27,37,critically endangered,North America,65.6093,-154.229,US
kany1247,Kanyok,kny,4,31,safe,Africa,-7.31878,23.613,CD
kaya1330,Kayapó,txu,48,75,unknown,South America,-7.77352,-51.6737,BR
noot1239,Kyuquot,noo,139,363,severely endangered,North America,49.6212,-126.086,CA
kark1258,Karkar-Yuri,yuj,179,364,unknown,Papunesia,-3.74954,141.098,PG
kayt1238,Kaytej,gbb,8,9,safe,Australia,-21.5844,133.602,AU
kaya1329,Kayabí,kyz,14,16,vulnerable,South America,-11.2747,-55.5479,BR
nort2735,Kam (Zhanglu),doc,117,233,safe,Eurasia,26.9944,109.204,CN
komi1268,Komi-Zyrian,kpv,122,348,definitely endangered,Eurasia,64.0527,54.946,RU
laal1242,Laal,gdm,180,365,unknown,Africa,10.0063,17.6143,TD
labu1248,Labu,lbu,12,25,safe,Papunesia,-6.75,146.903,PG
laca1243,Lacandón,lac,15,17,unknown,North America,17.02093,-91.42348,MX
lada1244,Ladakhi,lbj,18,56,unknown,Eurasia,33.468,80.6013,IN
lafo1243,Lafofa,laf,150,366,unknown,Africa,10.3357,30.7331,SD
lagw1237,Lagwan,kot,2,108,unknown,Africa,11.5592,14.9884,CM
lahu1253,Lahu,lhu,18,20,unknown,Eurasia,21.2701,100.214,CN TH MM
haka1240,Lai,cnh,18,33,unknown,Eurasia,22.8735,92.8208,MM
lakk1252,Lak,lbe,26,235,unknown,Eurasia,42.1328,47.0809,RU
xish1235,Lalo,ywt,18,20,vulnerable,Eurasia,24.8709,100.711,CN
peve1243,Lamé,lme,2,367,unknown,Africa,9.16111,14.441,CM TD
lang1324,Lango,laj,16,18,safe,Africa,2.13867,33.0553,UG
laoo1244,Lao,lao,117,233,unknown,Eurasia,16.0726,104.568,LA TH
lara1258,Laragia,lrg,181,368,safe,Australia,-12.4111,130.922,AU
latv1249,Latvian,lav,24,369,unknown,Eurasia,56.826108,24.309118,LV
lauu1247,Lau,llu,12,25,unknown,Papunesia,-8.51018,160.872,SB
lavu1241,Lavukaleve,lvk,68,370,safe,Papunesia,-9.05569,159.119,SB
lazz1240,Laz,lzz,128,264,unknown,Eurasia,41.5004,41.9096,GE TR
lund1266,Lunda,lun,4,31,unknown,Africa,-11.1793,23.8662,CD
lach1248,Lachi,lbt,117,267,unknown,Eurasia,22.8549,104.776,VN
gand1255,Luganda,lug,4,31,unknown,Africa,0.66884,32.15153,UG
ladi1250,Ladin,lld,24,85,unknown,Eurasia,46.60651,11.89498,IT
lend1245,Lendu,led,30,371,unknown,Africa,2.1898,30.6794,CD
ngel1238,Lebeo,agh,4,31,unknown,Africa,1.81314,24.8754,CD
leco1242,Leko,lec,182,372,critically endangered,South America,-15.0092,-67.8818,BO
lega1249,Lega,lea,4,31,unknown,Africa,-3.83196,27.1424,CD
lele1276,Lele,lln,2,130,safe,Africa,9.158,15.81149,TD
lena1238,Lenakel,tnl,12,25,unknown,Papunesia,-19.4763,169.261,VU
lepc1244,Lepcha,lep,18,373,unknown,Eurasia,27.0869,88.5726,IN NP BT
lese1243,Lese,les,30,374,unknown,Africa,1.3,29.3,CD
leti1246,Leti,lti,12,49,safe,Papunesia,-8.19808,127.674,ID
lewo1242,Lewo,lww,12,25,unknown,Papunesia,-16.7612,168.334,VU
lezg1247,Lezgian,lez,26,32,unknown,Eurasia,41.5157,47.8951,RU AZ
onto1237,Luangiua,ojv,12,25,unknown,Papunesia,-5.49029,159.701,SB
nort2627,Low German,nds,24,27,unknown,Eurasia,50.771,6.092,DE
lang1320,Langi,lag,4,31,unknown,Africa,-4.71413,35.9517,TZ
port1277,Língua Gestual Portuguesa,psr,21,23,unknown,Eurasia,38.5474,-8.53355,PT
logo1259,Logoti,log,30,93,unknown,Africa,3.32608,29.8866,CD
long1395,Longgu,lgu,12,25,safe,Papunesia,-9.75258,160.663,SB
laha1250,Laha,lha,117,267,definitely endangered,Eurasia,21.55149,103.86379,VN
lhom1239,Lhomi,lhm,18,56,vulnerable,Eurasia,27.5948,87.7161,NP
hlai1239,Hlai (Baoding),lic,117,375,unknown,Eurasia,18.8062,109.459,CN
ital1275,Lingua Italiana dei Segni,ise,21,23,safe,Eurasia,42.72915,12.42949,IT
lill1248,Lillooet,lil,60,202,severely endangered,North America,50.7272,-122.04,CA
limb1266,Limbu,lif,18,88,unknown,Eurasia,27.2703,87.8859,BT NP IN
ling1263,Lingala,lin,4,31,safe,Africa,1.40324,19.7829,CD
lisu1250,Lisu,lis,18,20,unknown,Eurasia,22.5488,94.0184,CN MM
lith1251,Lithuanian,lit,24,369,unknown,Eurasia,55.1429,23.9601,LT
livv1244,Liv,liv,122,249,unknown,Eurasia,57.566,22.0262,LV
lauj1238,Lauje,law,12,123,vulnerable,Papunesia,0.50708,120.262,ID
lakk1238,Lakkia,lbc,117,267,definitely endangered,Eurasia,24.1169,110.106,CN
lako1247,Lakhota,lkt,70,142,critically endangered,North America,46.3699,-103.95,US
lamu1254,Lamu-Lamu,lby,8,35,safe,Australia,-14.559,143.977,AU
lele1264,Lelemi,lef,4,5,safe,Africa,7.34549,0.50746,GH
loma1260,Loma,lom,59,107,unknown,Africa,7.91585,-9.69906,LR GN
